Id,Predicted
6196,0.6283558557515245
5236,0.11353571428571428
5719,0.553013788741303
5643,0.24234046411516494
7050,0.05
6355,0.6671584099898145
6688,0.055
6239,0.5361759590103943
5531,0.075
6113,0.6855808928993661
7181,0.185
6118,0.4759186211026441
7264,0.105
5343,0.125
5051,0.1
5779,0.4985302133880215
6605,0.3370326086956522
6655,0.12131182795698926
6534,0.6511106643614383
5681,0.05
6607,0.03
6242,0.065
7242,0.075
7277,0.12
6675,0.1249056603773585
5398,0.045
5956,0.8650590346107973
5731,0.40041124316166765
6956,0.14
6437,0.5002266655974511
5447,0.34
5973,0.1
6075,0.1849074074074074
5281,0.6514055937992476
5103,0.02
6468,0.21
7209,0.27464516129032257
5584,0.05
4988,0.9129159687456719
6502,0.095
5651,0.04
4962,0.07
5862,0.18
7199,0.035
6727,0.4135535117056856
7279,0.105
6544,0.10985074626865671
5933,0.03
6574,0.5110666604272001
6399,0.23640630598913337
7187,0.055
6353,0.6252777026107995
5043,0.055
5469,0.5721083177240672
5976,0.6276997016082898
6059,0.5713171979935417
5799,0.5153519599191562
6147,0.7800351246281662
6254,0.5757457541345644
7100,0.085
7147,0.245
5909,0.15
7037,0.23
5782,0.36416666666666664
6237,0.47978571428571426
6552,0.105
7067,0.065
5320,0.5300178584184945
5930,0.19
6486,0.095
5245,0.01
6643,0.095
5260,0.43710398303188946
5569,0.6512794826335337
7110,0.06
7139,0.05
6791,0.25
5360,0.06
5287,0.04
6553,0.15
7072,0.155
6044,0.5715845190091299
5332,0.09
6866,0.111837137525122
6633,0.11990740740740741
6926,0.02
6442,0.24985074626865672
5889,0.5509699639386547
5765,0.115
5124,0.38768239002518057
5491,0.2
6730,0.3326154879656654
7151,0.135
5140,0.27711842105263157
7171,0.06
6568,0.34859477124183
6861,0.1937908496732026
6855,0.04
7129,0.095
5384,0.1
6859,0.2783251633986928
5772,0.12
5665,0.05
6495,0.40761500962713354
5061,0.40423534611723105
6948,0.25
5773,0.682705890483553
6052,0.115
6682,0.4765431881309846
6083,0.760776462915043
6962,0.055
5158,0.085
6464,0.5472773777739774
5172,0.11349999999999999
5582,0.01
6136,0.4389233542459302
6235,0.135
6508,0.5405046496849426
4968,0.4385141455832
6632,0.09985074626865671
7195,0.255
5525,0.005
6320,0.5410506018453494
6766,0.135
6872,0.205
5906,0.24648026315789473
7172,0.115
6571,0.045
5616,0.12
6312,0.075
6470,0.065
5147,0.135
5501,0.185
6436,0.1907142857142857
5699,0.32915936184338485
5313,0.24377751196172248
6234,0.06
6569,0.4431458764159236
7202,0.025
5683,0.12
5034,0.2298507462686567
5435,0.07
5815,0.7352141445233222
5589,0.7194926832957067
6746,0.243365317758309
6790,0.08
6857,0.04
6450,0.18
7221,0.11
5527,0.36939777238538846
5620,0.6809071422459819
6215,0.359468085106383
7167,0.095
5823,0.09
6207,0.43035431716546263
6932,0.08
5669,0.7609458499262548
5154,0.45925
7168,0.08
5585,0.06
7200,0.11
6539,0.065
5774,0.3159428255343188
6357,0.115
5042,0.18
5015,0.415
5354,0.44881513325741956
6054,0.16
7295,0.33
5365,0.5529272517890427
6755,0.3130940087511147
5991,0.6350303093907289
7035,0.075
5893,0.5767183270465194
7164,0.1332732100708104
5304,0.11478571428571428
5561,0.10650375939849624
5520,0.085
5241,0.5820745837660409
7096,0.06
6078,0.10881349206349208
5046,0.09
5334,0.4817658730158731
6969,0.065
6821,0.155
5760,0.105
5614,0.4
7091,0.07
5698,0.3797535505430242
5169,0.21166666666666664
7294,0.085
5318,0.145
5368,0.5385905738854803
6923,0.1784888888888889
5463,0.09454545454545453
5265,0.43231325863678804
6321,0.47474695147575857
5226,0.7346316375004202
6868,0.23099245706034352
4967,0.31166666666666665
5293,0.3556582014628396
5865,0.4216666666666667
5841,0.07
5526,0.15
6852,0.05
6469,0.5067216112141028
6168,0.08
7292,0.065
5036,0.21899999999999997
5644,0.1649056603773585
6856,0.35123295552064826
5428,0.09
5027,0.40411515294984085
4989,0.6849944248735146
5221,0.699239462046159
6402,0.17499150319343065
5346,0.2542914979757085
6748,0.28319358445132436
