Id,Predicted
6353,0.019051863
6677,0.06045634
6242,0.33628345
5061,0.042651355
6868,0.3460294
6097,0.016922321
7050,0.18867786
7171,0.03222994
7200,0.118010364
6969,0.019717686
7219,0.057748348
7242,0.13816483
6852,0.054234892
5830,0.01975299
6790,0.05086214
5265,0.30985665
6007,0.35039428
7279,0.48998392
5463,0.3172312
6355,0.47799212
6675,0.08779169
5620,0.287496
4988,0.6538952
5765,0.3409455
7091,0.16939624
5933,0.030350482
6470,0.039457444
5841,0.013977131
6574,0.50524867
5525,0.035034094
5435,0.05193161
7168,0.08877463
5909,0.029821074
6859,0.49946034
6539,0.054031987
5226,0.6643376
5260,0.20164783
6553,0.27056536
6633,0.2864381
7151,0.068640634
5665,0.026885083
6932,0.046653837
7294,0.04030439
6321,0.50266576
6469,0.10066396
5614,0.04977285
4967,0.98592085
